EDC3_gas_a (yr),CO2 (ppmv),Gasage (yr BP) ,CO2 (ppmv),sigma mean CO2 (ppmv),bag,ztop,EDC3béta,AICC2012,deutfinal,temp,acc-EDC3beta,celsius,Bag,ztop,Age,Deuterium,Temperature,bag,ztop,EDC3béta,AICC2012,deutfinal,temp,acc-EDC3beta,Year,Month,Median montly series,Date,EDC1999 depth,gas age (edc3_gas_a),CH4 mean,1 s uncertainty,"Bern, Grenoble"
236734.0,247.4,11740.65,255.89086904448925,1.3999473114283951,370,202.95,6058.818,6091.88,-399.2,216.8,2.828354,-56.349999999999966,370.0,202.95,6066.76611,-399.2,-0.8,370,202.95,6058.818,6091.88,-399.2,216.8,2.828354,1741.0,10.0,113.1,1741-10-01,566.42,20954.0,365.0,10.0,g
237294.0,243.1,11759.212,258.7419682040664,1.482300165746408,371,203.5,6079.269,6112.0,-394.0,217.7,2.919918,-55.44999999999999,371.0,203.5,6086.92725,-394.0,0.06,371,203.5,6079.269,6112.0,-394.0,217.7,2.919918,1741.0,11.0,108.2,1741-11-01,569.37,21218.0,354.0,10.0,b
237868.0,239.1,11780.723,258.24947010276907,0.33244042312113337,372,204.05,6098.723,6132.12,-391.4,218.1,2.931683,-55.04999999999998,372.0,204.05,6106.67334,-391.4,0.49,372,204.05,6098.723,6132.12,-391.4,218.1,2.931683,1741.0,12.0,76.8,1741-12-01,572.16,21470.0,357.0,10.0,b
238558.0,245.6,11802.789,258.53058047537485,1.781228819116829,373,204.6,6118.461,6152.24,-403.5,216.1,2.911296,-57.04999999999998,373.0,204.6,6126.71484,-403.5,-1.52,373,204.6,6118.461,6152.24,-403.5,216.1,2.911296,1742.0,1.0,123.3,1742-01-01,575.55,21786.0,357.0,10.0,b
239013.0,245.8,11820.5,257.16871076552565,1.4848144359415976,374,205.15,6138.343,6172.113333,-389.5,218.4,2.882612,-54.74999999999997,374.0,205.15,6146.75195,-389.5,0.8,374,205.15,6138.343,6172.113333,-389.5,218.4,2.882612,1742.0,2.0,72.5,1742-02-01,577.85,21986.0,355.0,10.0,b
239477.0,247.4,11843.327,254.31017470730887,1.3448357106506248,375,205.7,6158.061,6191.986667,-399.9,216.7,2.882983,-56.44999999999999,375.0,205.7,6165.99609,-399.9,-0.93,375,205.7,6158.061,6191.986667,-399.9,216.7,2.882983,1742.0,3.0,29.2,1742-03-01,585.43,22718.0,407.0,10.0,b
239973.0,252.8,11863.118,253.6295799831633,1.5930774046070213,376,206.25,6178.139,6211.86,-397.4,217.1,2.837701,-56.04999999999998,376.0,206.25,6185.56348,-397.4,-0.51,376,206.25,6178.139,6211.86,-397.4,217.1,2.837701,1742.0,4.0,26.4,1742-04-01,587.65,22895.0,385.0,10.0,g
240945.0,259.7,11883.166,251.56174454316204,0.5813810050137204,377,206.8,6198.542,6231.89,-398.6,216.9,2.835983,-56.24999999999997,377.0,206.8,6205.3252,-398.6,-0.71,377,206.8,6198.542,6231.89,-398.6,216.9,2.835983,1742.0,5.0,49.9,1742-05-01,590.31,23130.0,390.0,10.0,b
241366.0,263.2,11904.912,255.89657531323917,1.1569847106772602,378,207.35,6218.59,6251.92,-394.1,217.7,2.802104,-55.44999999999999,378.0,207.35,6224.92188,-394.1,0.03,378,207.35,6218.59,6251.92,-394.1,217.7,2.802104,1742.0,6.0,61.2,1742-06-01,592.04,23279.0,390.0,10.0,g
242007.0,279.0,11926.956,258.57498699245264,5.263207753720935,379,207.9,6239.261,6271.95,-398.4,217.0,2.773438,-56.14999999999998,379.0,207.9,6244.90576,-398.4,-0.68,379,207.9,6239.261,6271.95,-398.4,217.0,2.773438,1742.0,7.0,81.9,1742-07-01,594.22,23472.0,390.0,10.0,b
242346.0,280.2,11948.086,248.91570205793047,2.0423481441827143,380,208.45,6259.763,6292.6,-401.7,216.4,2.796602,-56.74999999999997,380.0,208.45,6265.25293,-401.7,-1.23,380,208.45,6259.763,6292.6,-401.7,216.4,2.796602,1742.0,8.0,65.9,1742-08-01,596.9,23747.0,386.0,10.0,g
243071.0,263.7,11969.551,253.9931437879996,1.299308075453149,381,209.0,6280.476,6313.25,-392.6,217.9,2.916364,-55.24999999999997,381.0,209.0,6285.96436,-392.6,0.27,381,209.0,6280.476,6313.25,-392.6,217.9,2.916364,1742.0,9.0,71.5,1742-09-01,598.61,23888.0,398.0,10.0,b
243429.0,252.3,11990.691,255.3912977602452,1.3864577081067966,382,209.55,6300.342,6333.9,-395.4,217.4,2.916739,-55.74999999999997,382.0,209.55,6306.17871,-395.4,-0.19,382,209.55,6300.342,6333.9,-395.4,217.4,2.916739,1742.0,10.0,151.6,1742-10-01,600.82,24084.0,375.0,10.0,g
243856.0,249.9,12015.895,247.85064164274337,1.452015497417635,383,210.1,6319.849,6354.44,-402.1,216.3,2.728138,-56.849999999999966,383.0,210.1,6325.78125,-402.1,-1.3,383,210.1,6319.849,6354.44,-402.1,216.3,2.728138,1742.0,11.0,108.3,1742-11-01,603.0,24299.0,360.0,10.0,b
244347.0,236.7,12037.316,248.40713321971356,0.3529837130095197,384,210.65,6341.096,6374.98,-403.6,216.1,2.652814,-57.04999999999998,384.0,210.65,6346.05469,-403.6,-1.55,384,210.65,6341.096,6374.98,-403.6,216.1,2.652814,1742.0,12.0,99.8,1742-12-01,605.19,24516.0,373.0,10.0,g
244864.0,230.4,12058.796,253.09803694796494,0.6956406819534284,385,211.2,6362.943,6395.52,-396.5,217.3,2.678035,-55.849999999999966,385.0,211.2,6367.22217,-396.5,-0.38,385,211.2,6362.943,6395.52,-396.5,217.3,2.678035,1743.0,1.0,149.9,1743-01-01,607.39,24721.0,389.0,10.0,b
245441.0,219.4,12079.849,251.03138662276533,2.5685204930827545,386,211.75,6384.196,6416.67,-402.5,216.3,2.712605,-56.849999999999966,386.0,211.75,6387.99365,-402.5,-1.37,386,211.75,6384.196,6416.67,-402.5,216.3,2.712605,1743.0,2.0,96.2,1743-02-01,609.61,24927.0,372.0,10.0,g
247681.0,214.7,12105.248,255.6570401748525,1.9876851919274323,387,212.3,6405.572,6437.82,-398.8,216.9,2.744094,-56.24999999999997,387.0,212.3,6409.05469,-398.8,-0.76,387,212.3,6405.572,6437.82,-398.8,216.9,2.744094,1743.0,3.0,68.9,1743-03-01,613.98,25329.0,370.0,10.0,b
250133.0,200.2,12124.583,253.01913649818056,0.8701877668305773,388,212.85,6426.706,6458.97,-397.0,217.2,3.005498,-55.94999999999999,388.0,212.85,6430.11035,-397.0,-0.47,388,212.85,6426.706,6458.97,-397.0,217.2,3.005498,1743.0,4.0,94.2,1743-04-01,616.68,25599.0,365.0,10.0,g
251005.0,213.9,12146.495,251.13879991205624,1.412474153146747,389,213.4,6445.656,6478.293333,-389.4,218.4,3.00591,-54.74999999999997,389.0,213.4,6449.43555,-389.4,0.79,389,213.4,6445.656,6478.293333,-389.4,218.4,3.00591,1743.0,5.0,69.9,1743-05-01,618.86,25824.0,355.0,10.0,b
251864.0,195.4,12168.481,251.42428040746907,0.8549339323768892,390,213.95,6464.951,6497.616667,-395.0,217.5,2.782559,-55.64999999999998,390.0,213.95,6468.30127,-395.0,-0.14,390,213.95,6464.951,6497.616667,-395.0,217.5,2.782559,1743.0,6.0,36.5,1743-06-01,620.58,25990.0,364.0,10.0,g
252739.0,196.7,12190.414,250.96816256782247,0.7318602806397894,391,214.5,6485.799,6516.94,-404.9,215.9,2.643761,-57.24999999999997,391.0,214.5,6487.40918,-404.9,-1.78,391,214.5,6485.799,6516.94,-404.9,215.9,2.643761,1743.0,7.0,99.3,1743-07-01,627.17,26631.0,396.0,10.0,g
253636.0,195.4,12211.34,249.6533400802813,1.227277836571378,392,215.05,6507.348,6538.106667,-402.2,216.3,2.734446,-56.849999999999966,392.0,215.05,6508.77686,-402.2,-1.34,392,215.05,6507.348,6538.106667,-402.2,216.3,2.734446,1743.0,8.0,49.6,1743-08-01,629.87,26918.0,387.0,10.0,b
255498.0,199.0,12232.921,249.23182055441774,1.6042965419405086,393,215.6,6528.572,6559.273333,-389.2,218.5,2.949185,-54.64999999999998,393.0,215.6,6530.53564,-389.2,0.81,393,215.6,6528.572,6559.273333,-389.2,218.5,2.949185,1743.0,9.0,71.9,1743-09-01,631.56,27074.0,386.0,10.0,g
256309.0,201.9,12256.477,248.95174624217293,1.4827762724022882,394,216.15,6548.256,6580.44,-397.0,217.2,2.949603,-55.94999999999999,394.0,216.15,6550.47754,-397.0,-0.48,394,216.15,6548.256,6580.44,-397.0,217.2,2.949603,1743.0,10.0,113.4,1743-10-01,634.23,27336.0,396.0,10.0,b
257100.0,204.0,12280.774,249.37721064234103,1.3322521569434795,395,216.7,6567.575,6601.086667,-401.8,216.4,2.697068,-56.74999999999997,395.0,216.7,6569.66113,-401.8,-1.27,395,216.7,6567.575,6601.086667,-401.8,216.4,2.697068,1743.0,11.0,107.4,1743-11-01,635.95,27504.0,406.0,10.0,g
258661.0,203.9,12301.036,248.9240190698803,0.2940953344047306,396,217.25,6589.1,6621.733333,-398.4,216.9,2.65171,-56.24999999999997,396.0,217.25,6590.10791,-398.4,-0.71,396,217.25,6589.1,6621.733333,-398.4,216.9,2.65171,1743.0,12.0,55.7,1743-12-01,638.13,27680.0,426.0,10.0,b
260353.0,209.6,12321.276,250.73154369365116,1.3729762132867072,397,217.8,6610.998,6642.38,-407.8,215.4,2.664534,-57.74999999999997,397.0,217.8,6611.98047,-407.8,-2.27,397,217.8,6610.998,6642.38,-407.8,215.4,2.664534,1744.0,1.0,73.8,1744-01-01,640.34,27896.0,382.0,10.0,g
260916.0,205.7,12343.121,246.9665079337188,0.7624581789404119,398,218.35,6632.398,6663.73,-395.4,217.4,2.674258,-55.74999999999997,398.0,218.35,6633.31201,-395.4,-0.22,398,218.35,6632.398,6663.73,-395.4,217.4,2.674258,1744.0,2.0,96.5,1744-02-01,643.04,28136.0,399.0,10.0,b
262092.0,208.9,12365.281,244.30941964788178,1.1644445095978526,399,218.9,6654.114,6685.08,-403.1,216.2,2.701658,-56.94999999999999,399.0,218.9,6654.39893,-403.1,-1.5,399,218.9,6654.114,6685.08,-403.1,216.2,2.701658,1744.0,3.0,102.1,1744-03-01,644.74,28286.0,402.0,10.0,g
262930.0,214.6,12388.308,243.00399847303908,1.207676580766401,400,219.45,6675.613,6706.43,-406.1,215.7,2.767594,-57.44999999999999,400.0,219.45,6675.47266,-406.1,-2.0,400,219.45,6675.613,6706.43,-406.1,215.7,2.767594,1744.0,4.0,62.4,1744-04-01,646.91,28502.0,414.0,10.0,b
264509.0,228.1,12409.378,246.4034368607132,1.4510225043370562,401,220.0,6696.223,6726.483333,-390.4,218.3,2.767966,-54.849999999999966,401.0,220.0,6695.09766,-390.4,0.6,401,220.0,6696.223,6726.483333,-390.4,218.3,2.767966,1744.0,5.0,49.9,1744-05-01,649.6,28764.0,444.0,10.0,g
265653.0,199.9,12431.925,247.67023851530323,0.8244290241025993,402,220.55,6717.217,6746.536667,-392.6,217.9,2.903884,-55.24999999999997,402.0,220.55,6714.92676,-392.6,0.23,402,220.55,6717.217,6746.536667,-392.6,217.9,2.903884,1744.0,6.0,61.3,1744-06-01,653.5,29091.0,388.0,10.0,g
266326.0,211.7,12454.817,245.828192028346,0.5557230717885496,403,221.1,6737.232,6766.59,-395.7,217.4,2.908485,-55.74999999999997,403.0,221.1,6734.95068,-395.7,-0.28,403,221.1,6737.232,6766.59,-395.7,217.4,2.908485,1744.0,7.0,82.8,1744-07-01,656.18,29319.0,368.0,10.0,b
267442.0,188.7,12475.39,246.17917534767042,0.7866964776282669,404,221.65,6756.85,6787.346667,-402.9,216.2,2.751396,-56.94999999999999,404.0,221.65,6754.85059,-402.9,-1.47,404,221.65,6756.85,6787.346667,-402.9,216.2,2.751396,1744.0,8.0,140.7,1744-08-01,660.11,29701.0,391.0,10.0,g
268181.0,187.2,12495.838,244.42282246806465,1.1797272460582895,405,222.2,6777.976,6808.103333,-401.9,216.4,2.630993,-56.74999999999997,405.0,222.2,6775.19922,-401.9,-1.31,405,222.2,6777.976,6808.103333,-401.9,216.4,2.630993,1744.0,9.0,145.3,1744-09-01,662.79,29980.0,399.0,10.0,b
269154.0,194.2,12521.35,246.7361603977909,1.2895316864650215,406,222.75,6800.074,6828.86,-401.2,216.5,2.667789,-56.64999999999998,406.0,222.75,6796.66455,-401.2,-1.2,406,222.75,6800.074,6828.86,-401.2,216.5,2.667789,1744.0,10.0,152.1,1744-10-01,664.5,30148.0,392.0,10.0,g
270222.0,198.8,12543.717,249.9226267174943,1.7213319336477375,407,223.3,6821.476,6849.363333,-400.4,216.6,2.757768,-56.54999999999998,407.0,223.3,6817.73438,-400.4,-1.07,407,223.3,6821.476,6849.363333,-400.4,216.6,2.757768,1744.0,11.0,131.7,1744-11-01,669.39,30618.0,410.0,10.0,b
271256.0,184.7,12564.615,244.27496932125192,1.2142870688424796,408,223.85,6842.567,6869.866667,-397.5,217.1,2.758179,-56.04999999999998,408.0,223.85,6837.80859,-397.5,-0.59,408,223.85,6842.567,6869.866667,-397.5,217.1,2.758179,1744.0,12.0,36.3,1744-12-01,671.08,30761.0,408.0,10.0,g
272311.0,190.4,12586.604,247.01866418752644,0.2718651933668129,409,224.4,6863.65,6890.37,-389.4,218.4,3.118281,-54.74999999999997,409.0,224.4,6857.56445,-389.4,0.75,409,224.4,6863.65,6890.37,-389.4,218.4,3.118281,1745.0,1.0,122.7,1745-01-01,673.26,30974.0,392.0,10.0,b
273310.0,193.9,12607.644,248.09151906637942,1.176204353865209,410,224.95,6882.303,6909.136667,-395.4,217.4,3.13656,-55.74999999999997,410.0,224.95,6876.75293,-395.4,-0.25,410,224.95,6882.303,6909.136667,-395.4,217.4,3.13656,1745.0,2.0,52.1,1745-02-01,675.48,31198.0,404.0,10.0,g
274321.0,194.1,12629.853,246.94327763185444,0.45259361155483935,411,225.5,6900.514,6927.903333,-387.9,218.7,3.032188,-54.44999999999999,411.0,225.5,6894.72949,-387.9,0.99,411,225.5,6900.514,6927.903333,-387.9,218.7,3.032188,1745.0,3.0,47.8,1745-03-01,677.66,31404.0,412.0,10.0,b
275350.0,198.4,12653.637,243.94829999483662,1.6819891525674522,412,226.05,6919.705,6946.67,-398.3,217.0,2.849511,-56.14999999999998,412.0,226.05,6913.03467,-398.3,-0.73,412,226.05,6919.705,6946.67,-398.3,217.0,2.849511,1745.0,4.0,61.9,1745-04-01,681.56,31756.0,427.0,10.0,g
276326.0,193.2,12673.897,242.52904430354567,0.9550091381591798,413,226.6,6940.131,6967.15,-398.7,216.9,2.849946,-56.24999999999997,413.0,226.6,6933.19678,-398.7,-0.8,413,226.6,6940.131,6967.15,-398.7,216.9,2.849946,1745.0,5.0,139.0,1745-05-01,682.05,31793.0,422.0,10.0,g
277361.0,202.2,12697.141,244.24252191664183,0.9593977007528567,414,227.15,6960.178,6987.63,-401.3,216.5,2.794958,-56.64999999999998,414.0,227.15,6953.43799,-401.3,-1.23,414,227.15,6960.178,6987.63,-401.3,216.5,2.794958,1745.0,6.0,95.6,1745-06-01,683.1,31895.0,441.0,10.0,g
278350.0,204.5,12719.8,241.5919394471499,1.072175936925353,415,227.7,6981.003,7008.11,-396.8,217.2,2.791184,-55.94999999999999,415.0,227.7,6973.75098,-396.8,-0.49,415,227.7,6981.003,7008.11,-396.8,217.2,2.791184,1745.0,7.0,68.4,1745-07-01,684.87,32069.0,457.0,10.0,g
279320.0,211.0,12739.914,247.29878007926465,0.4125142739378774,416,228.25,7001.862,7028.583333,-395.6,217.4,2.752929,-55.74999999999997,416.0,228.25,6993.71631,-395.6,-0.29,416,228.25,7001.862,7028.583333,-395.6,217.4,2.752929,1745.0,8.0,141.2,1745-08-01,685.97,32163.0,471.0,10.0,g
280269.0,215.3,12762.577,240.01944039217156,1.1185804377555943,417,228.8,7022.629,7049.056667,-402.5,216.3,2.726182,-56.849999999999966,417.0,228.8,7013.37988,-402.5,-1.44,417,228.8,7022.629,7049.056667,-402.5,216.3,2.726182,1745.0,9.0,25.0,1745-09-01,686.88,32254.0,431.0,10.0,g
281758.0,223.7,12785.627,241.49602014897292,2.0892692093580534,418,229.35,7043.986,7069.53,-399.5,216.7,2.733895,-56.44999999999999,418.0,229.35,7034.45752,-399.5,-0.94,418,229.35,7043.986,7069.53,-399.5,216.7,2.733895,1745.0,10.0,152.1,1745-10-01,688.15,32370.0,452.0,10.0,g
283785.0,231.3,12809.27,242.23335017876875,1.9472923880165072,419,229.9,7065.288,7090.653333,-397.8,217.0,2.753111,-56.14999999999998,419.0,229.9,7055.52197,-397.8,-0.66,419,229.9,7065.288,7090.653333,-397.8,217.0,2.753111,1745.0,11.0,81.5,1745-11-01,688.65,32415.0,409.0,10.0,b
285380.0,228.0,12830.152,242.14661205332536,1.3353903526336806,420,230.45,7086.444,7111.776667,-400.5,216.6,2.753519,-56.54999999999998,420.0,230.45,7076.34229,-400.5,-1.11,420,230.45,7086.444,7111.776667,-400.5,216.6,2.753519,1745.0,12.0,98.9,1745-12-01,690.37,32588.0,410.0,10.0,g
286128.0,226.4,12852.706,239.34501708789696,1.2925466754401673,421,231.0,7107.219,7132.9,-400.8,216.5,2.744508,-56.64999999999998,421.0,231.0,7096.71631,-400.8,-1.16,421,231.0,7107.219,7132.9,-400.8,216.5,2.744508,1746.0,1.0,110.1,1746-01-01,690.85,32645.0,405.0,10.0,g
287036.0,231.4,12873.977,241.2383063619222,1.2981515105668255,422,231.55,7128.452,7154.113333,-396.1,217.3,2.743889,-55.849999999999966,422.0,231.55,7117.57666,-396.1,-0.39,422,231.55,7128.452,7154.113333,-396.1,217.3,2.743889,1746.0,2.0,38.0,1746-02-01,691.88,32768.0,404.0,10.0,g
287538.0,230.4,12893.384,239.43542944264073,0.7882017929475992,423,232.1,7149.687,7175.326667,-405.3,215.8,2.491578,-57.349999999999966,423.0,232.1,7138.54639,-405.3,-1.91,423,232.1,7149.687,7175.326667,-405.3,215.8,2.491578,1746.0,3.0,93.1,1746-03-01,692.53,32814.0,415.0,10.0,g
288233.0,231.0,12917.105,238.7942418996904,1.1224172467227629,424,232.65,7172.653,7196.54,-411.9,214.7,2.385671,-58.44999999999999,424.0,232.65,7159.63916,-411.9,-3.0,424,232.65,7172.653,7196.54,-411.9,214.7,2.385671,1746.0,4.0,45.0,1746-04-01,693.54,32904.0,432.0,10.0,b
290153.0,234.9,12939.228,238.17670710529902,2.8238892225625056,425,233.2,7197.088,7219.26,-401.7,216.4,2.549698,-56.74999999999997,425.0,233.2,7183.03809,-401.7,-1.32,425,233.2,7197.088,7219.26,-401.7,216.4,2.549698,1746.0,5.0,22.0,1746-05-01,694.79,33026.0,424.0,10.0,g
290730.0,220.4,12959.751,240.7072616624785,0.9467987697225267,426,233.75,7219.957,7241.98,-399.3,216.8,2.65667,-56.349999999999966,426.0,233.75,7206.14893,-399.3,-0.93,426,233.75,7219.957,7241.98,-399.3,216.8,2.65667,1746.0,6.0,96.1,1746-06-01,695.24,33060.0,428.0,10.0,g
291367.0,217.1,12980.883,237.14801820813656,0.807610266534135,427,234.3,7241.901,7264.7,-404.7,215.9,2.625701,-57.24999999999997,427.0,234.3,7227.69482,-404.7,-1.82,427,234.3,7241.901,7264.7,-404.7,215.9,2.625701,1746.0,7.0,156.1,1746-07-01,696.28,33148.0,440.0,10.0,g
292405.0,207.6,13001.057,239.41877622767902,2.092655675831412,428,234.85,7263.706,7286.306667,-403.1,216.1,2.582188,-57.04999999999998,428.0,234.85,7248.8374,-403.1,-1.56,428,234.85,7263.706,7286.306667,-403.1,216.1,2.582188,1746.0,8.0,50.0,1746-08-01,696.94,33202.0,443.0,10.0,g
293057.0,206.0,13021.916,234.67711437690164,0.19145773094123278,429,235.4,7286.294,7307.913333,-402.3,216.3,2.672531,-56.849999999999966,429.0,235.4,7270.31396,-402.3,-1.43,429,235.4,7286.294,7307.913333,-402.3,216.3,2.672531,1746.0,9.0,92.1,1746-09-01,697.41,33248.0,444.0,10.0,b
293779.0,206.7,13043.693,238.86480110696388,1.9379105503363823,430,235.95,7308.123,7329.52,-396.1,217.3,3.007737,-55.849999999999966,430.0,235.95,7291.77637,-396.1,-0.4,430,235.95,7308.123,7329.52,-396.1,217.3,3.007737,1746.0,10.0,70.1,1746-10-01,699.63,33480.0,461.0,10.0,g
294568.0,212.7,13066.591,237.90902544878452,2.2357790640357043,431,236.5,7327.17,7348.993333,-388.3,218.6,3.008232,-54.54999999999998,431.0,236.5,7311.01465,-388.3,0.88,431,236.5,7327.17,7348.993333,-388.3,218.6,3.008232,1746.0,11.0,108.1,1746-11-01,701.8,33688.0,479.0,10.0,b
295930.0,213.1,13088.223,241.5552999030114,1.1589696936117735,432,237.05,7346.564,7368.466667,-398.5,216.9,2.708319,-56.24999999999997,432.0,237.05,7329.80273,-398.5,-0.81,432,237.05,7346.564,7368.466667,-398.5,216.9,2.708319,1746.0,12.0,120.1,1746-12-01,702.41,33735.0,426.0,10.0,g
297921.0,217.1,13128.448,234.8172845805215,0.11006763112890043,433,237.6,7368.109,7387.94,-406.3,215.6,2.616562,-57.54999999999998,433.0,237.6,7349.2124,-406.3,-2.1,433,237.6,7368.109,7387.94,-406.3,215.6,2.616562,1747.0,1.0,149.5,1747-01-01,703.51,33810.0,415.0,10.0,g
298741.0,224.4,13172.67,236.91006470650157,0.9623041858085902,434,238.15,7390.416,7409.91,-399.9,216.7,2.596031,-56.44999999999999,434.0,238.15,7370.96484,-399.9,-1.04,434,238.15,7390.416,7409.91,-399.9,216.7,2.596031,1747.0,2.0,72.7,1747-02-01,704.0,33857.0,419.0,10.0,b
299621.0,231.0,13216.195,239.4098936541896,0.6936344335760807,435,238.7,7412.495,7431.88,-404.7,215.9,2.577585,-57.24999999999997,435.0,238.7,7392.32568,-404.7,-1.84,435,238.7,7412.495,7431.88,-404.7,215.9,2.577585,1747.0,3.0,48.2,1747-03-01,705.75,34046.0,420.0,10.0,g
300472.0,236.1,13266.965,240.4197733780046,0.14624444254500113,436,239.25,7435.148,7453.85,-403.8,216.0,2.635613,-57.14999999999998,436.0,239.25,7414.37549,-403.8,-1.69,436,239.25,7435.148,7453.85,-403.8,216.0,2.635613,1747.0,4.0,44.9,1747-04-01,706.22,34079.0,430.0,10.0,g
301402.0,239.0,13304.149,236.86022090165332,0.34277105198985114,437,239.8,7457.3,7475.43,-395.0,217.5,2.739874,-55.64999999999998,437.0,239.8,7436.4126,-395.0,-0.24,437,239.8,7457.3,7475.43,-395.0,217.5,2.739874,1747.0,5.0,69.5,1747-05-01,707.25,34185.0,430.0,10.0,g
302280.0,236.0,13418.103,237.82629259075324,1.8701703755605315,438,240.35,7478.614,7497.01,-402.8,216.2,2.735061,-56.94999999999999,438.0,240.35,7457.46973,-402.8,-1.53,438,240.35,7478.614,7497.01,-402.8,216.2,2.735061,1747.0,6.0,61.3,1747-06-01,708.91,34337.0,428.0,10.0,b
303226.0,240.2,13486.737,240.25427358439862,1.4095543785119697,439,240.9,7499.581,7518.59,-404.2,215.9,2.672508,-57.24999999999997,439.0,240.9,7477.94238,-404.2,-1.77,439,240.9,7499.581,7518.59,-404.2,215.9,2.672508,1747.0,7.0,49.0,1747-07-01,711.08,34531.0,447.0,10.0,g
304232.0,240.7,13531.749,235.8255291423037,0.3958262052733707,440,241.45,7521.442,7539.016667,-399.1,216.8,2.672961,-56.349999999999966,440.0,241.45,7498.46387,-399.1,-0.93,440,241.45,7521.442,7539.016667,-399.1,216.8,2.672961,1747.0,8.0,49.8,1747-08-01,711.64,34578.0,457.0,10.0,g
304901.0,250.2,13600.809,243.85979844716996,0.12464859418708243,441,242.0,7543.294,7559.443333,-393.3,217.7,2.920566,-55.44999999999999,441.0,242.0,7518.73486,-393.3,0.03,441,242.0,7543.294,7559.443333,-393.3,217.7,2.920566,1747.0,9.0,111.1,1747-09-01,712.81,34668.0,489.0,10.0,b
305655.0,248.6,13645.346,238.54747522687632,0.45893872238818556,442,242.55,7563.298,7579.87,-399.1,216.8,2.97694,-56.349999999999966,442.0,242.55,7538.68262,-399.1,-0.93,442,242.55,7563.298,7579.87,-399.1,216.8,2.97694,1747.0,10.0,70.3,1747-10-01,715.43,34901.0,519.0,10.0,g
306547.0,244.8,13712.826,241.59139134507328,1.232457312518845,443,243.1,7582.571,7599.07,-389.2,218.4,3.003816,-54.74999999999997,443.0,243.1,7557.28027,-389.2,0.7,443,243.1,7582.571,7599.07,-389.2,218.4,3.003816,1747.0,11.0,54.7,1747-11-01,715.49,34904.0,520.0,10.0,g
307495.0,225.8,13758.73,241.11490412197253,2.2202425085619373,444,243.65,7602.029,7618.27,-397.7,217.0,3.053974,-56.14999999999998,444.0,243.65,7576.21826,-397.7,-0.71,444,243.65,7602.029,7618.27,-397.7,217.0,3.053974,1747.0,12.0,36.0,1747-12-01,716.04,34946.0,513.0,10.0,g
308744.0,227.8,13827.204,239.08435072354874,0.10007470310427478,445,244.2,7621.172,7637.47,-388.4,218.6,3.054524,-54.54999999999998,445.0,244.2,7595.2207,-388.4,0.83,445,244.2,7621.172,7637.47,-388.4,218.6,3.054524,1748.0,1.0,74.0,1748-01-01,717.17,35061.0,514.0,10.0,b
309389.0,226.2,13871.566,237.95158516671214,0.853522729781004,446,244.75,7640.308,7657.55,-400.3,216.6,2.718606,-56.54999999999998,446.0,244.75,7614.23779,-400.3,-1.14,446,244.75,7640.308,7657.55,-400.3,216.6,2.718606,1748.0,2.0,52.6,1748-02-01,718.87,35181.0,498.0,10.0,g
310168.0,233.2,13940.228,240.5703386445421,0.5716538469801956,447,245.3,7661.42,7677.63,-403.7,216.0,2.657004,-57.14999999999998,447.0,245.3,7633.49609,-403.7,-1.71,447,245.3,7661.42,7677.63,-403.7,216.0,2.657004,1748.0,3.0,92.7,1748-03-01,719.41,35238.0,492.0,10.0,g
311013.0,237.8,14001.788,235.91958262522573,1.0386939571796365,448,245.85,7683.428,7697.71,-398.3,216.9,2.831159,-56.24999999999997,448.0,245.85,7654.58057,-398.3,-0.82,448,245.85,7683.428,7697.71,-398.3,216.9,2.831159,1748.0,4.0,62.4,1748-04-01,720.37,35330.0,427.0,10.0,g
311868.0,239.0,14022.859,237.8687866200197,1.085182218857085,449,246.4,7704.087,7717.826667,-396.1,217.3,2.969942,-55.849999999999966,449.0,246.4,7675.59277,-396.1,-0.46,449,246.4,7704.087,7717.826667,-396.1,217.3,2.969942,1748.0,5.0,99.0,1748-05-01,722.17,35489.0,421.0,10.0,g
312676.0,241.9,14060.093,241.26916500368534,1.1731028607568064,450,246.95,7723.785,7737.943333,-390.7,218.2,2.928208,-54.94999999999999,450.0,246.95,7694.80908,-390.7,0.43,450,246.95,7723.785,7737.943333,-390.7,218.2,2.928208,1748.0,6.0,36.6,1748-06-01,723.79,35650.0,444.0,10.0,b
313414.0,251.6,14084.472,232.88000615516702,1.5244854427350565,451,247.5,7743.395,7758.06,-404.7,215.9,2.679797,-57.24999999999997,451.0,247.5,7713.66211,-404.7,-1.88,451,247.5,7743.395,7758.06,-404.7,215.9,2.679797,1748.0,7.0,99.0,1748-07-01,724.76,35764.0,426.0,10.0,g
314144.0,256.7,14120.057,236.39805979670948,0.1335912368682948,452,248.05,7765.226,7778.086667,-400.2,216.6,2.680249,-56.54999999999998,452.0,248.05,7733.28223,-400.2,-1.14,452,248.05,7765.226,7778.086667,-400.2,216.6,2.680249,1748.0,8.0,81.1,1748-08-01,725.49,35841.0,425.0,10.0,g
